split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,accuracy_mean,accuracy_variance,variance_hash
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.1,shadow,2,0.9655172413793104,0.0,f16a3094f02f1dd16b5502d3142b3dac454fd44a3655a3c4fbb509d915f7394d
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.1,shadow,2,0.9655172413793104,0.0,34831191c897d129c8d666ab72b587a7a49dab16ce67b6341888c2bc868fa195
audit,breast_cancer_wisconsin,single_model,missing_features,0.2,audit,3,0.9540229885057472,0.00026423569824283365,46d475d1334ea3cb5c2023550f887a186e58d8ab27e52e03a8432d9544f6bd9b
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.2,audit,3,0.9540229885057472,0.00026423569824283365,56b56c14716552d4dad631695637f79e0ceaafdb86fab48757b40064d96f97b8
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.2,audit,3,0.9540229885057472,0.00026423569824283365,298d750e98446d0ec9e843f932bf8b31717ad2d4643e855d4a1926c88c72ae83
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.2,audit,3,0.9540229885057472,0.00026423569824283365,553c6a25d7b5bbaebd6d4e921b16eae8278570af6ce5ec611813618ca63563cc
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.2,audit,3,0.9540229885057472,0.00026423569824283365,e7baf994bf8bd594bf963605553496defa4a7d5f79a54ded857f44f71faa7a18
audit,breast_cancer_wisconsin,single_model,missing_features,0.2,shadow,2,0.9482758620689655,0.00029726516052318785,5546e9c92c1b9bbfa72ec9b0c2e56c9155848ce5a492cdc080a06cc0d09a74ec
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.2,shadow,2,0.9482758620689655,0.00029726516052318785,6c37b2a8acae7874783b19c83ae371bcac4e3a346d2cb3d7a1e0537066f8db0c
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.2,shadow,2,0.9482758620689655,0.00029726516052318785,11e5ad34ed4281538aa93ec5125102a0aed9cfd06717a9af17895da47092425f
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.2,shadow,2,0.9482758620689655,0.00029726516052318785,7705d0ad0667e96f9534be05dd426f508e558bc28dc718a3eb758803104f0118
audit,breast_cancer_wisconsin,pure_mavs_gc,missing_features,0.2,shadow,2,0.9482758620689655,0.00029726516052318785,4cf3070861d053845688df13272304d31390967e0a23025d45f71ac23c002df3
audit,breast_cancer_wisconsin,single_model,missing_features,0.4,audit,3,0.9425287356321839,0.00026423569824283365,cc5beea7978b9e796ee80968fdc3f7c86cc33429636600babd3dbd2fa1ee2022
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,0.4,audit,3,0.9425287356321839,0.00026423569824283365,c96404d0db52629374ed09171a997915a644d21b459b58abdf50638018c8be06
audit,breast_cancer_wisconsin,static_weighted_ensemble,missing_features,0.4,audit,3,0.9425287356321839,0.00026423569824283365,efc97647a0c0985f106fc3921cc8f5af9e12428a18e468c2b9d855e788ab6249
audit,breast_cancer_wisconsin,veto_mavs,missing_features,0.4,audit,3,0.9425287356321839,0.00026423569824283365,7411b5e475525526a5affe8741c54a607ebc2e9690602a0f16612661d1282f7d
