split_label,dataset_id,corruption_family,corruption_level,seed_role,governance_system_id,baseline_system_id,metric,bootstrap_unit,seed_count,delta_mean,ci_lower,ci_upper,iterations,bootstrap_seed,bootstrap_hash
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,veto_mavs,static_weighted_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,e1e02525f0a8eb588a00445a3be1d7fdeee9dd7fc8fbc123c0ce955322aa763d
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,pure_mavs_gc,single_model,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,266eef7b5de390ad18105f46ae7d2da7d0802aea43bf2e1983466ebb17840898
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,pure_mavs_gc,single_model,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,a6a385c34c414d5722498639c5e2210c4efaad90d7f21a7db9f057d4f6c897ec
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,pure_mavs_gc,single_model,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,99d5fdf6a8e038d8f807500e2417d31e8723e91406599a14461e319b4ce1d785
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,pure_mavs_gc,mean_ensemble,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,813d35a915a6339f61e0a8b7978f50ecdbef2277568ea01ea43fa1645ccfa8a8
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,pure_mavs_gc,mean_ensemble,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,d0aef25a5140ea8f0e377021d3bb9738a29d3a8ef42b73475194f16a40fb08bc
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,pure_mavs_gc,mean_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,4c95650b96f3733960fd390396b191726bc28e61878450a677cde9d7a10958fd
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,pure_mavs_gc,static_weighted_ensemble,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,02a2b4e544ac84b6df76e852bd7d1c99a981189b15b1074cb98b5a9ba29ee129
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,pure_mavs_gc,static_weighted_ensemble,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,fbddfa017fb318c52e98d28d12bb355b94d477ce8da0cc0d3922b16773dae2aa
audit,breast_cancer_wisconsin,feature_noise,0.1,audit,pure_mavs_gc,static_weighted_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,dc1a6b36b60af3273364a5c094afc2f22577cffc29d56e8cfe18cdfe3e6081db
