split_label,dataset_id,system_id,corruption_family,seed_role,metric,directionality,area,levels,area_hash
locked,adult_income,mean_ensemble,missing_features,primary,accuracy,higher_is_better,0.8064701064701065,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,489d26e6f10b1b8c6aff6700d0176aa10ee989b651b3d5a3b2f8e1ce8be6a86c
locked,adult_income,mean_ensemble,missing_features,primary,f1,higher_is_better,0.352813734503223,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1940ef956ff20b7fdea912d954fbc0b6acd1a87d8737e1258b055284ec1262b2
locked,adult_income,mean_ensemble,missing_features,primary,unsafe_acceptance_rate,lower_is_better,0.023497083894122927,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5d44ba690a01bc707b4d28ede6302a98ade923b568a6674638af042a0966db83
locked,adult_income,mean_ensemble,missing_features,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9e93d27821a82d0dc08ac105c7d5437ba12fca365aa91d96f19870c15fcfcf9a
locked,adult_income,mean_ensemble,missing_features,primary,rejection_rate,context_dependent,0.9184309309309309,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b91b50d07164c58121461c8149b8704413ce133c7a86edc43e9a3e2d40756332
locked,adult_income,mean_ensemble,missing_features,shadow,accuracy,higher_is_better,0.8057662776412776,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a780d3e5a06079dcff6859dac8e31ef9af4246e9086ed917da9f03834e6aa745
locked,adult_income,mean_ensemble,missing_features,shadow,f1,higher_is_better,0.3497202626599518,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d9d4b2404955b9b3650651b3986e0f1a55e6f96554608c3384da92508941e697
locked,adult_income,mean_ensemble,missing_features,shadow,unsafe_acceptance_rate,lower_is_better,0.023711305518169582,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,49d3d0605caabe99c7dbbd853d95eaff6c283225b733a43a20638c34f218d64c
locked,adult_income,mean_ensemble,missing_features,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,eb7e3f9ee9d2cd0735d27f8a7ba1f82266644aa757ab11961fc621bfaf4cd0c4
locked,adult_income,mean_ensemble,missing_features,shadow,rejection_rate,context_dependent,0.9188088656838658,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c4f3e466bc59e2a0176cb3a19defa1d96bde5b14b00dc784beac4785d5f2ed0e
audit,adult_income,mean_ensemble,random_feature_deletion,audit,accuracy,higher_is_better,0.8129572754572755,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e3222b3236dd6746f2730250719d50a861dcbe838360af8ae87785996319b44c
audit,adult_income,mean_ensemble,random_feature_deletion,audit,f1,higher_is_better,0.3880972557274594,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4024b9c81f562a0d5e5d88e541755d39d742156d65d2cb9d1eb7280235305dc2
audit,adult_income,mean_ensemble,random_feature_deletion,audit,unsafe_acceptance_rate,lower_is_better,0.03128363832077503,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fbc1ff4efabbe169fa0a03473f1a73b2e3db88115ad3d651cda754c2f5b66fc2
audit,adult_income,mean_ensemble,random_feature_deletion,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d94d280e693e0ca66f209ba880f86172fca2fc0b42a6242dac526dc75b4253b2
audit,adult_income,mean_ensemble,random_feature_deletion,audit,rejection_rate,context_dependent,0.9002900627900627,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,315dab89787535dd8840ea6f993506ccf5ecb5601d95520cc668839dff63fa49
audit,adult_income,mean_ensemble,random_feature_deletion,shadow,accuracy,higher_is_better,0.8025337837837838,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4c610fd75669d82fbebaeec6c958a849b3b76a8130199bc02780e083b3b2d2cd
audit,adult_income,mean_ensemble,random_feature_deletion,shadow,f1,higher_is_better,0.32840451052455305,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0abc6de306fa977b1c205e66920debc04841b3d6eb40c5efaabe3c9d2b06a257
audit,adult_income,mean_ensemble,random_feature_deletion,shadow,unsafe_acceptance_rate,lower_is_better,0.026473358449946176,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,05fb1f6aeedb7357d98e41d611bf0f8b1cb1326a864d44feab8021cbf5a887e5
audit,adult_income,mean_ensemble,random_feature_deletion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,23c558395fed7b8bac504cd897b9bde1cfb1258de4e10b9bd27f11983be56717
audit,adult_income,mean_ensemble,random_feature_deletion,shadow,rejection_rate,context_dependent,0.9180333742833743,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1993a17cf70aadfa230beb2a42c7f342d5fc64ef4f7dcb1df19d987f4edd80f0
locked,adult_income,mean_ensemble,random_feature_deletion,primary,accuracy,higher_is_better,0.8107527982527982,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,da131c400fcfd4680c0b6dba3812e7920891e1dfb2f11192e8580a6ca5d1fc33
locked,adult_income,mean_ensemble,random_feature_deletion,primary,f1,higher_is_better,0.36388512725836253,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,10b433b1bcb8f13b3901113298e54eb99477f4c0d6b45927252b7e47a4897a45
locked,adult_income,mean_ensemble,random_feature_deletion,primary,unsafe_acceptance_rate,lower_is_better,0.029010767160161512,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,df8dc40af1a79d6f554be14b1668127c27079c7ecef8801f2ab3529b29be802e
locked,adult_income,mean_ensemble,random_feature_deletion,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8489cc3f87c2dd4d4fbbf30de052965102d5726e00a2cb459dd45a35cb4816b5
locked,adult_income,mean_ensemble,random_feature_deletion,primary,rejection_rate,context_dependent,0.9057603057603059,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b70359ff72eb970b851d986c7bcb43741510f21912dcb3413f27f914df89148a
locked,adult_income,mean_ensemble,random_feature_deletion,shadow,accuracy,higher_is_better,0.8079135954135954,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bb69b0f8cd27133c27e16a424a85005068103bf1f76afe0784f8fa8db6ded509
locked,adult_income,mean_ensemble,random_feature_deletion,shadow,f1,higher_is_better,0.3560991114184835,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b1407c6d81e239ebb4e6bc441f5017fcf2797bcecded5f94c37ed85ea09f8f35
locked,adult_income,mean_ensemble,random_feature_deletion,shadow,unsafe_acceptance_rate,lower_is_better,0.030178331090174967,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,88f2c6633bf22f5c1073a49265665409091e1a27c3f2eb125eda82b570f1e9cb
locked,adult_income,mean_ensemble,random_feature_deletion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bf2344500f23ec74a458556d0af7789a03790900a9184ae3d14ea48e7f676084
locked,adult_income,mean_ensemble,random_feature_deletion,shadow,rejection_rate,context_dependent,0.9068233005733006,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,465ca0beb229712f3913a23ba1e155726ed6648989b30229917a17e312c19b07
audit,adult_income,mean_ensemble,specialist_failure,audit,accuracy,higher_is_better,0.6687039312039311,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,162bdec53646234f01569654bfb88b445419ba928d57ac685cb137dec9ffa6ba
audit,adult_income,mean_ensemble,specialist_failure,audit,f1,higher_is_better,0.5829963291820592,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f9eef82e99493a25454b7059057ef287ccdad21d119364eaf4483665ab8c2830
audit,adult_income,mean_ensemble,specialist_failure,audit,unsafe_acceptance_rate,lower_is_better,0.35130516684607105,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7eddf14411187e92e0ceb54db13727f48c5eb89534d3df9e3794a0a393ead3ec
audit,adult_income,mean_ensemble,specialist_failure,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ac33a0b2001feebfb3ef01eaabdf72f94fef39a19bca78f0117607a2971e5a2b
audit,adult_income,mean_ensemble,specialist_failure,audit,rejection_rate,context_dependent,0.5575655200655201,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,17d82e8e0acf700756228efce18adc90ed1565ef841eb3d4efd57db35f5b0fac
audit,adult_income,mean_ensemble,specialist_failure,shadow,accuracy,higher_is_better,0.6687039312039311,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fbf789af507dcf16176db97f59fecceb6222c47830e59b0d8b2ec2a70eaf5b09
audit,adult_income,mean_ensemble,specialist_failure,shadow,f1,higher_is_better,0.5829963291820592,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fb68fa1b1afc71bbb5345fc7c6317a7752225f5d1a7882dc7fef35d2356d079b
audit,adult_income,mean_ensemble,specialist_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.35130516684607105,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c9701e483726af4766d58930ec3b3c1511392101f26d9e6c7369bd6090c335d3
audit,adult_income,mean_ensemble,specialist_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b4bfde34f15d64e03164debdca8351b7ead7069f4cce3cd4a82d0a2fcb3841b6
audit,adult_income,mean_ensemble,specialist_failure,shadow,rejection_rate,context_dependent,0.5575655200655201,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9f723f6f7c73dd6575f732302d2b2023cc290bff1bd6ef269a6b76e973b42475
locked,adult_income,mean_ensemble,specialist_failure,primary,accuracy,higher_is_better,0.6740120802620804,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bde8e677a4f08af162cd5c0fb8189a47b443f79b3372c329a3d35d669af31bc3
locked,adult_income,mean_ensemble,specialist_failure,primary,f1,higher_is_better,0.5901307884895708,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,aa7fb43ad44bc2e4a66c8158426244414c89af0d770f5d4ce8ecfe0f34dd6b45
locked,adult_income,mean_ensemble,specialist_failure,primary,unsafe_acceptance_rate,lower_is_better,0.3433580080753701,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,47c7b5daa8f733138c4c51dcb0e173df89b1a7024c31139891b64503379779f6
locked,adult_income,mean_ensemble,specialist_failure,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,30ae686d06b12a99de12800bd5d982ccdf89527c7f136a289741db5060000021
locked,adult_income,mean_ensemble,specialist_failure,primary,rejection_rate,context_dependent,0.5642864455364456,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d69d0fc2a8da4a5bf98fc2b8cdb8082b9f7326ac2bacd853f880973c97bf5ac1
locked,adult_income,mean_ensemble,specialist_failure,shadow,accuracy,higher_is_better,0.6740120802620804,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0c963dbd63b9b13dcdf5194b3559a159f4b8bd2901d09ed1fed7833a71362ad8
locked,adult_income,mean_ensemble,specialist_failure,shadow,f1,higher_is_better,0.5901307884895708,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7aec3faf9734def6e5e0ec49c635ab7474b44edf2d1ecb1334e25950d8128319
locked,adult_income,mean_ensemble,specialist_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.3433580080753701,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,97bd63fc03316d17bbb0be063d0757de956c88e6ba154b45dba57d6b98c13b38
locked,adult_income,mean_ensemble,specialist_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,73b4d94c827d5798a92f2fddeb55968139eb37bdcde1f2397d25303822520207
locked,adult_income,mean_ensemble,specialist_failure,shadow,rejection_rate,context_dependent,0.5642864455364456,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9b619b453c13ac086a1a507c7c5c7aff9f5711b0de7034282a9e9663b72f3848
audit,adult_income,mean_ensemble,synthetic_sensor_failure,audit,accuracy,higher_is_better,0.7808149058149059,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,277249a6ce10d69a1eedb8992023a9a92fde83bc338331877c34cdb841f2152e
audit,adult_income,mean_ensemble,synthetic_sensor_failure,audit,f1,higher_is_better,0.17898705563390988,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d85ecaa7a66678d0898e8ad20fc123b9faa238409e6e3a2b80259945e22dbadc
audit,adult_income,mean_ensemble,synthetic_sensor_failure,audit,unsafe_acceptance_rate,lower_is_better,0.024152314316469317,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,81207ed668f111783186ead89581cfee80f23fa3485d7cbcea3de8ce2147e7c5
audit,adult_income,mean_ensemble,synthetic_sensor_failure,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,12333152bd7e3c0a508c8f789879bbbc4c5ccdf606e6be768546100f35da7d97
audit,adult_income,mean_ensemble,synthetic_sensor_failure,audit,rejection_rate,context_dependent,0.9432841932841932,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2b17a98815a0c05b93bd8677b832eb96609859553c3639de1ee5808c6d60440e
audit,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,accuracy,higher_is_better,0.7808149058149059,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8232cef7eddbffb1219263af8a842e92b858d98a084958f2e2229d83417e7a30
audit,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,f1,higher_is_better,0.17898705563390988,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4cadb25764c7cdcaeb21507986e1d3b148ec4cff6e41ee0173ca9c919e995294
audit,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.024152314316469317,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c9ec77a4c6d7fdf0c818349210f2602c9ff562b5a6d79c70ddb59ba8adac2005
audit,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f775a6eeb99b755e0919d0cc464cc464a31ba4ba6aaf7dc680757efd3e3e83e4
audit,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,rejection_rate,context_dependent,0.9432841932841932,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,dcd6a3a363e129c4956218735f4137d6f8b607fde28a704a9006a94e2eca4dd8
locked,adult_income,mean_ensemble,synthetic_sensor_failure,primary,accuracy,higher_is_better,0.7805026617526617,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8564edf4f833e7c05ddc8024fb59966ec48c99413d834b10246961c6fa22ead5
locked,adult_income,mean_ensemble,synthetic_sensor_failure,primary,f1,higher_is_better,0.17756934557293486,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,88eea5b40332ef0f64aa38f1f4292b552825e5d1da70a455ac9bce5dfb57a9df
locked,adult_income,mean_ensemble,synthetic_sensor_failure,primary,unsafe_acceptance_rate,lower_is_better,0.02347913862718708,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c60608df009d7c4e3c86d850a24ef1c4b1601bf6b5c6405f20eef52408c803f8
locked,adult_income,mean_ensemble,synthetic_sensor_failure,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3da6511be6fc6b0d2c053fe83b5f676a39d2a1f8726f8e22cf94dc0c6293f116
locked,adult_income,mean_ensemble,synthetic_sensor_failure,primary,rejection_rate,context_dependent,0.9444256756756756,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d0d0ba9e56895a98f5eda457bbe0b8916bd654fd15afdeb77e3fce8f5ccf9dcf
locked,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,accuracy,higher_is_better,0.7805026617526617,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,18d2b3343f1d1279853711c54552bd9108f2b6e6ef9aa7fd6174f2e036ac6f6e
locked,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,f1,higher_is_better,0.17756934557293486,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ef95b07c50b74e98a9bfbec6f74fbacadaf7945642ef9d06ad9051f087a0f47d
locked,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.02347913862718708,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,50dab21431ebfcaca8c48a043fee7bac545afd5ccabdd6e2ed38d21577273acd
locked,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4b76cff3b489dc0f26b9243000660a6a83a9be1da27e54f49c0044d40f716945
locked,adult_income,mean_ensemble,synthetic_sensor_failure,shadow,rejection_rate,context_dependent,0.9444256756756756,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d2128a2fa6b2f80149f7301037033fa1b1a584815c4ed4a8af779a2dec6de58f
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,audit,accuracy,higher_is_better,0.8433865683865684,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,782f9bfa301684a9a82d875bcb976b1f51bd8307f5a32d2ede4e9626202d92c1
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,audit,f1,higher_is_better,0.6309939009157142,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6c286a7b0607d18d5c7e1dd8b2d4b31b7cc09a93a310534fb71e10ba17289ae9
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,audit,unsafe_acceptance_rate,lower_is_better,0.06737531395766055,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1c3cd4b7710dd43dc9e1b1f40a71048c577994cdcac2ba827dd32d8284ee9b14
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a4ce594a7fdde48e3479c748f79df5a1e207cd976144184c6bd0db426f19827c
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,audit,rejection_rate,context_dependent,0.81493993993994,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6d131533b2ed9eafb2b0d17d82e2fa4b5e689b5723086a6c789e8358e042c1ae
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,accuracy,higher_is_better,0.8431971744471745,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,02c17eb5f361ab2bd861b31a28adc3917385630d2dba2c96f4b80a55fc764d07
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,f1,higher_is_better,0.6303392782227982,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,67b775ebba179727bad062fbc6e74652d57337617dfb61a6928ff0a3c801f337
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,unsafe_acceptance_rate,lower_is_better,0.06735737351991389,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6e90d83482ab387a798470d161f35c71189e926ef32cae32ce11bad9200fd8a1
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,41b434736e516c52a5fbe9334b36588cc9ec34a31f22f06e357bacb6a84d825e
audit,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,rejection_rate,context_dependent,0.8151566339066338,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3213de454de18685ff452ba04e926902da7719aeb8a0ea297f42fdfac65d4385
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,primary,accuracy,higher_is_better,0.8495785558285558,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6e23ede14f62e7e6b6f0f785e3790971c1f3bf954be9b461b3ecfac042112a61
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,primary,f1,higher_is_better,0.638610076999707,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9560af7362a32e8814efa71f7ab4d9540fe0f479344ca8f33b6d59bd089bd45c
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,primary,unsafe_acceptance_rate,lower_is_better,0.05768281740690892,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6a267cf520a8a78eae3c38beabc64eb5324e156970c37557c52e32d9d438777b
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,362798781a391db6004cf72a9e458439e686ea9e16568c7eec7bd5c075e9ac52
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,primary,rejection_rate,context_dependent,0.8233159295659296,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8088c11419fb50a9a128393f94a7987d0d8fe02d2c1fc929369b5198cc15545d
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,accuracy,higher_is_better,0.849843877968878,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3b5a71886786f8363254bf656ad160a3553c6c88b05568f99fa83d7ed83c14d4
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,f1,higher_is_better,0.6390150540390095,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bb23755fccb901343addfcc4d98d1cf1790bfae296e7cd2f10fb5db45224d493
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,unsafe_acceptance_rate,lower_is_better,0.05732503364737551,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,dd91036d5ffc6d94743eaca5270060fbb430d4fcaeacd61f3af4e62cf60fa9f6
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,17c6a39f5ad59651870da056a87bb8c58fa43c69be5248cd0f589471f3ea6a56
locked,adult_income,pure_mavs_gc,adversarial_confidence_inflation,shadow,rejection_rate,context_dependent,0.8235949017199017,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0f715e01646e8a496ff3c482eb9328829a9ac9a48e7a88e112ce767d18753834
audit,adult_income,pure_mavs_gc,confidence_distortion,audit,accuracy,higher_is_better,0.8477784602784602,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,04dfcc54e77a07001d63eae2d7606dc0ae1232a9b3e61ec78639df6463f09804
audit,adult_income,pure_mavs_gc,confidence_distortion,audit,f1,higher_is_better,0.601696779448453,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9f6297edd1513127d747c43d399123cbe34ad519aeaacebf2b61de97d730a033
audit,adult_income,pure_mavs_gc,confidence_distortion,audit,unsafe_acceptance_rate,lower_is_better,0.03762109795479009,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5f7dd4def12010b919fd2edaa40e6801dfec750ca760e28ed62d8c6bca7c3f2e
audit,adult_income,pure_mavs_gc,confidence_distortion,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,65a7737324d8d1b5e05b25da90144684e07a2f32dddcf50dbfc2ade8b5607fb0
audit,adult_income,pure_mavs_gc,confidence_distortion,audit,rejection_rate,context_dependent,0.8558251433251433,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,cffdcc04414f50b9112f8723123cc515e3ad38a507ebf9395eb0f77669bda012
audit,adult_income,pure_mavs_gc,confidence_distortion,shadow,accuracy,higher_is_better,0.8477784602784602,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5b3f2d5829640aa8da23eaeba46ab490488c39c62d8af77899969ef4885c6d1d
audit,adult_income,pure_mavs_gc,confidence_distortion,shadow,f1,higher_is_better,0.601696779448453,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,92a463f01b23b458991363acf5034517277bc012078ec6196f65ab7807929db9
audit,adult_income,pure_mavs_gc,confidence_distortion,shadow,unsafe_acceptance_rate,lower_is_better,0.03762109795479009,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6a3186ae619e835e834a5e655e016fa99b8e54cd10c8788bd568c2eae3a7dd81
audit,adult_income,pure_mavs_gc,confidence_distortion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6776b439dd7eeb217e587f22e44c7f4549f548290c14cbd2881aae20b03dc0a7
audit,adult_income,pure_mavs_gc,confidence_distortion,shadow,rejection_rate,context_dependent,0.8558251433251433,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,80267e5cda5b1a12d54ed9b48d9189a5af558e4cd57954f5c42b5082dfaf388d
locked,adult_income,pure_mavs_gc,confidence_distortion,primary,accuracy,higher_is_better,0.8538493038493039,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,887e78c70941182ee43f63a62e5376e4a0673be4c5388089b1d55a11e78430ae
locked,adult_income,pure_mavs_gc,confidence_distortion,primary,f1,higher_is_better,0.6148328735758507,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f0a630e2c14c4eb25f8b7977423afbd2230adde0fa160b4a8d78f3f53036baa1
locked,adult_income,pure_mavs_gc,confidence_distortion,primary,unsafe_acceptance_rate,lower_is_better,0.03176312247644684,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,59307b38b1a681e53398ec145fdab43ca7b28cdd880f25cd8a19fa01ac1e69a6
locked,adult_income,pure_mavs_gc,confidence_distortion,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,308f7c594999a0363a2223f68db1819a35d9caaaa5cfe42e01eb5dd5300d294d
locked,adult_income,pure_mavs_gc,confidence_distortion,primary,rejection_rate,context_dependent,0.8584766584766585,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,99598b90962e3ef2548718b8ed44341ecaed189fe4020f6f9e39006b4431f9ac
locked,adult_income,pure_mavs_gc,confidence_distortion,shadow,accuracy,higher_is_better,0.8538493038493039,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2c408220ccd22abd0dcfcf0b8ae28767f0f08b71faa24e9b8e889334c3d8537d
locked,adult_income,pure_mavs_gc,confidence_distortion,shadow,f1,higher_is_better,0.6148328735758507,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d389ea5b0468aa1d193017022ce953223ab232675c78953a74f4a2bc7984a651
