split_label,dataset_id,system_id,corruption_family,run_count,evaluated_rows,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std,summary_hash
locked,adult_income,single_model,feature_noise,40,195360,0.8479166666666667,0.01750617169200263,0.15208333333333335,0.01750617169200263,0.7308429878645089,0.03217450157076558,0.5733746792130026,0.0658012911778293,0.6416947117428582,0.054131578732875905,0.8479166666666667,0.01750617169200263,0.6416947117428582,0.054131578732875905,0.06569313593539704,0.0034069758024173904,0.06569313593539704,0.0034069758024173904,0.42662532078699744,0.0658012911778293,0.0,0.0,0.8127917690417691,0.014250407402866332,0.06907133243606998,0.00505626804174797,61f8be0274219ccb278a762517b9e8702ff6e869cdeedd952bfef2f24a23ffcf
locked,adult_income,single_model,label_noise,40,195360,0.8632268632268633,0.0,0.13677313677313674,0.0,0.7574511819116135,0.0,0.630453378956373,0.0,0.6881419234360411,0.0,0.5763513513513514,0.25361937182164035,0.3993093076184985,0.20919236708956762,0.06352624495289368,0.0,0.06352624495289368,0.0,0.369546621043627,0.0,0.0,0.0,0.8007780507780508,0.0,0.06352624495289368,0.0,94d8d8b7475b55e3df2697222921ea0d24f79608b7de23f0bdec0908d2c054b9
locked,adult_income,single_model,missing_features,40,195360,0.818499180999181,0.03756566324642815,0.181500819000819,0.03756566324642815,0.6560586386564135,0.24899494569448244,0.3604148845166809,0.23199927471833642,0.43634753887370564,0.24797142771593905,0.818499180999181,0.03756566324642815,0.43634753887370564,0.24797142771593905,0.037355316285329745,0.023693906540273625,0.037355316285329745,0.023693906540273625,0.6395851154833191,0.23199927471833642,0.0,0.0,0.8853194103194103,0.07352248572855644,0.003849259757738896,0.004161493473343463,67e7be1cd29da95071d14c27ac9320bf0ab7b4a295bfc8848087903e01315f66
locked,adult_income,single_model,random_feature_deletion,40,195360,0.821739352989353,0.04355421617052482,0.178260647010647,0.04355421617052482,0.5970605156780087,0.28421882692835027,0.40742087254063303,0.26380432466442677,0.459122549076899,0.2822196221206736,0.821739352989353,0.04355421617052482,0.459122549076899,0.2822196221206736,0.047886944818304175,0.030265872433934277,0.047886944818304175,0.030265872433934277,0.592579127459367,0.26380432466442677,0.0,0.0,0.8660575348075348,0.08448038962734733,0.009044414535666219,0.02139361839959172,193da076aab3b8881b2457d4c64f1b5b09084b370549c28e70bcfa36732d6442
locked,adult_income,single_model,specialist_failure,40,195360,0.5512899262899263,0.31193693693693697,0.4487100737100737,0.31193693693693697,0.49840208563230143,0.2590490962793121,0.8152266894781866,0.1847733105218135,0.5371983365734642,0.15094358686257695,0.5512899262899263,0.31193693693693697,0.5371983365734642,0.15094358686257695,0.5317631224764469,0.46823687752355314,0.5317631224764469,0.46823687752355314,0.1847733105218135,0.1847733105218135,0.0,0.0,0.4003890253890254,0.4003890253890254,1.0,0.0,a4ca71c20fa304f23ff67b2f7e577fff44eba437a51ad8f48a708dedae24e98c
locked,adult_income,single_model,synthetic_sensor_failure,40,195360,0.7892864455364456,0.03409174491342447,0.21071355446355444,0.03409174491342447,0.3186889591756247,0.3224369459870396,0.28154405474764754,0.28288407758657425,0.29886012929344763,0.301131294388862,0.7892864455364456,0.03409174491342447,0.29886012929344763,0.301131294388862,0.050942126514131894,0.05329468126402027,0.050942126514131894,0.05329468126402027,0.7184559452523525,0.28288407758657425,0.0,0.0,0.8938626126126126,0.10627107341090404,0.0,0.0,cb7291a8889cecd432b7d3dc88661daf0ff0f8a5466673231812231a0ef2214f
locked,adult_income,static_weighted_ensemble,adversarial_confidence_inflation,40,195360,0.857232800982801,0.005818651303074501,0.14276719901719903,0.005818651303074501,0.746549736635808,0.014720140515764148,0.6109281437125749,0.012462454434178084,0.6719627748293064,0.013469332845788403,0.857232800982801,0.005818651303074501,0.6719627748293064,0.013469332845788403,0.06526244952893674,0.0037627094430763264,0.06526244952893674,0.0037627094430763264,0.38907185628742513,0.012462454434178084,0.0,0.0,0.8041308353808354,0.0005675820077392116,0.07065948855989232,0.0012408538973476275,b4b473e330a20936a843a7dfe28ed2b7d626ef1ce9b7a893e40c79ecd5df9245
locked,adult_income,static_weighted_ensemble,confidence_distortion,40,195360,0.8632268632268633,0.0,0.13677313677313674,0.0,0.7617554858934169,0.0,0.6236099230111206,0.0,0.6857949200376293,0.0,0.8632268632268633,0.0,0.6857949200376293,0.0,0.06137281292059219,0.0,0.06137281292059219,0.0,0.3763900769888794,0.0,0.0,0.0,0.8040540540540541,0.0,0.06137281292059219,0.0,a38c9cfa356f6bd296863a5efe3caeee63e3c7cb2b23bff5dcb106dce65159cc
locked,adult_income,static_weighted_ensemble,distribution_shift,40,145385,0.8701590076483338,0.0073714755377537015,0.12984099235166627,0.0073714755377537015,0.7845725426257458,0.02616913765004544,0.6871814973169561,0.05480906563522523,0.7322619857257445,0.042269177443501144,0.8701590076483338,0.0073714755377537015,0.7322619857257445,0.042269177443501144,0.06650307770383589,0.0035390248713999253,0.06650307770383589,0.0035390248713999253,0.31281850268304395,0.05480906563522524,0.0,0.0,0.7688443435130707,0.03372642724992816,0.07023513836972917,0.0005235999081907028,cd92e181e02cc88b49654f3889581489b3cf548d6100c5cd63499a93087ac47e
locked,adult_income,static_weighted_ensemble,feature_noise,40,195360,0.8501228501228502,0.015201099775686889,0.14987714987714987,0.015201099775686889,0.7381790572002054,0.029392023787922775,0.5767964071856287,0.05322134183847264,0.6470892339960901,0.044950879701367186,0.8501228501228502,0.015201099775686889,0.6470892339960901,0.044950879701367186,0.06386944818304172,0.003762727496181616,0.06386944818304172,0.003762727496181616,0.42320359281437125,0.053221341838472644,0.0,0.0,0.8133599508599508,0.010481325772110783,0.06885598923283984,0.004282907801496378,dfdf0b1e99bf18fbff0f8466255aa1b79b95fc5bb553455998266a4c656ec6da
locked,adult_income,static_weighted_ensemble,label_noise,40,195360,0.8632268632268633,0.0,0.13677313677313674,0.0,0.7617554858934169,0.0,0.6236099230111206,0.0,0.6857949200376293,0.0,0.5762796887796888,0.25357488698481223,0.39615217165603905,0.20934764968593703,0.06137281292059219,0.0,0.06137281292059219,0.0,0.3763900769888794,0.0,0.0,0.0,0.8040540540540541,0.0,0.06137281292059219,0.0,f64d23ae68d255c5a815e5c4132aeb2f6e9a7ede3a7fb68698092a26f2aac4ff
