run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,system_run_count,prediction_rows,trace_rows,prediction_artifact_count,aggregate_hash
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,adversarial_confidence_inflation,0.6,shadow,2,2,58,58,2,6f6f16924ed673291b9cd0485d147a7c973d76573c4fcbb36e2d30a516c5fefe
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,adversarial_confidence_inflation,0.6,shadow,2,2,58,58,2,2cb6c24f2e7b1a508d1398e31d5cb11c977e8e0e14b0ccdc09ac949207cd2d7d
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,adversarial_confidence_inflation,0.8,audit,3,3,87,0,3,6b25a719cf5782d4dadd98160d4510e0ff6f402c74f3142955171a524de54bc0
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,adversarial_confidence_inflation,0.8,audit,3,3,87,0,3,276308f771468385811e3d0f9cc988b5cfe7f02d8bc9862441e007cf56845a6a
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,adversarial_confidence_inflation,0.8,audit,3,3,87,0,3,99384a514a471516073e2135805e1b0638d55d67afa53bc7728ad17ff8b9d730
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,adversarial_confidence_inflation,0.8,audit,3,3,87,87,3,b0c58d6fb21321384989ef898cb8ac6f192efdac16a54993dea0172b7a6a820f
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,adversarial_confidence_inflation,0.8,audit,3,3,87,87,3,f38e9e1f50dc296fdf66fe727d343f9f6bc1bc17035210d15df3b8cf09855db9
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,adversarial_confidence_inflation,0.8,shadow,2,2,58,0,2,f4260b71d7388605af8081bb3a3a1b97b3b88863e8547960d1f427837f55f8ff
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,adversarial_confidence_inflation,0.8,shadow,2,2,58,0,2,216db3e9c8e0320950a22e67fdb84df2fe2cabf4066ee96baf7bca177bd90ba8
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,adversarial_confidence_inflation,0.8,shadow,2,2,58,0,2,8ab0e9d898da5189c45e1e9af6dab872f8076737fe5242b913543536bb0cfa0a
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,adversarial_confidence_inflation,0.8,shadow,2,2,58,58,2,da72b0a0d9c1ed903e0aec970787ad15fe43b777e97c8f0df9d297d8570fe69a
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,adversarial_confidence_inflation,0.8,shadow,2,2,58,58,2,cb4c590f18d100bda1a99d47e093cdd35e86c6b6691442c7cb277a79675188b3
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,adversarial_confidence_inflation,1.0,audit,3,3,87,0,3,2002734e6b670432dfaa7247b5d2e2b16a8f02902af351fd24222773db83d6fb
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,adversarial_confidence_inflation,1.0,audit,3,3,87,0,3,132c2525ae9626f7d7979488d9d767abc6aeba300741eec9ad482740d580619e
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,adversarial_confidence_inflation,1.0,audit,3,3,87,0,3,6eea3f6c0f2c7b6aa590f8749450fd1da9e154480bd3db863c88e91445ea3e82
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,adversarial_confidence_inflation,1.0,audit,3,3,87,87,3,b380808bbf25bb482c21a386ac91cf5f3fb0b16f01b41d4e91a90d7089e3c094
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,adversarial_confidence_inflation,1.0,audit,3,3,87,87,3,9263d5f49c9b545de248e4182c094756644d48a1a325ba2d5c692fc217fd9704
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,adversarial_confidence_inflation,1.0,shadow,2,2,58,0,2,b2cde690700d0774614f12d9f39e1b2199f3138c3e6951cb50716995e8ba59cc
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,adversarial_confidence_inflation,1.0,shadow,2,2,58,0,2,8a19934368dbec3a79290f6d6778e20bc88918ff7847f75aae66baa88cfcdd74
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,adversarial_confidence_inflation,1.0,shadow,2,2,58,0,2,d2921609d387a3c88f4d33c8a222902b3a02d54c28ac86b2af9c9022f90fde0f
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,adversarial_confidence_inflation,1.0,shadow,2,2,58,58,2,ba7bc84951ffa5feed190e6a31ef266b178957c0d2e9b9fe09d7cfcb8387e4ad
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,adversarial_confidence_inflation,1.0,shadow,2,2,58,58,2,e4a3560c8beb0febd5ff31ca451b42a449021f1435f6e8f5f5b2c89e4d0ecaab
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.0,audit,3,3,87,0,3,3dbd153f1d54d6a2c469c85c222fbb22d74203bbf7fdeb06a1f6c49902efb832
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.0,audit,3,3,87,0,3,4b748fe66466030cedb0d0b6fe5d534cceeb51b43c8ebc4b7e52f3345d7d302d
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.0,audit,3,3,87,0,3,cc81d7eb623e4542538477c20fe289840383f691296f20b96fb0df6e8b2d4e14
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.0,audit,3,3,87,87,3,11817c9232bf7e5acba9886159fc8a95d81f13f4a300b5387527fca69c392f74
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.0,audit,3,3,87,87,3,6f2c6157767fa3f582a7267d3eef1841fba5314e385471921713c5736086b9af
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.0,shadow,2,2,58,0,2,fd65f6e5d88ed1d7c2b00bf2641b6ebb564cc285aaeb7b73e28c62e653285b98
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.0,shadow,2,2,58,0,2,d13094f56a13509834608ec7ed876f52cd323c50d49d1838e299f3beee38f92d
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.0,shadow,2,2,58,0,2,31b1f680fb49cefd6dbe9943c76b2efa43f5c8bbde71e0d4c7c979537417144e
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.0,shadow,2,2,58,58,2,bb49cde194b183dd921b7e51d3bac75a13ff2c10b553b2445e1214ab347c20b0
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.0,shadow,2,2,58,58,2,8f20819b09c42a6954c4f88d1a671ac12ff9c3d631e68a7c84df4ee10212ab69
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.05,audit,3,3,87,0,3,a7b69f58d9af35ca37c04947141c1d99d36ad8f302e7cdc224336d367a0c2fb2
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.05,audit,3,3,87,0,3,3d9572cfa7fdb1163df7abf75e8f95eeaf5e8a7f8694d29283d1480be1453a39
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.05,audit,3,3,87,0,3,0b975f2e3297e79a38d740d8e8528845a560168a27fe8d364e9b29d9c527e38d
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.05,audit,3,3,87,87,3,60f867b383cfa0db244eadb1a147190ca05b20460d5dd608e5172bcb7ae1b622
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.05,audit,3,3,87,87,3,3916bcf4657369dd5973581eb4084151144968b7911e3a78b493bca8950a973e
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.05,shadow,2,2,58,0,2,9b0d9b0c8fed69f00724f01078ce1f221cb57212a8b12898269db1b957667576
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.05,shadow,2,2,58,0,2,8f31ad3fcba5151b841ef6f375c21e669d7f860e29520dcdf71e6276779c5ae6
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.05,shadow,2,2,58,0,2,e1275ee4fb41d16b29ae79cee4af82e87ba8f6f9b63a553f313053a5365bef92
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.05,shadow,2,2,58,58,2,32ed1e22de78c11cc5365fcc19c8ddf2652b745abdb9d4ca65f449fa3b8f7873
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.05,shadow,2,2,58,58,2,cf15996601f11104b38f4440b2dd0b7849191c27d06a9fd36c325064ccda980c
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.1,audit,3,3,84,0,3,14ba1fa5971d4d3f84f5f764879be0b758c1901ab1e1f25abe3e3c3064c3b806
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.1,audit,3,3,84,0,3,6325f3cad3e561b5c060ff6f9a92c45677d1e7c77a15d62a579af69f2a2f351e
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.1,audit,3,3,84,0,3,4b9ebf16f42ffe31745f61d72b8e09157202e8be08b3d170d0ea45780e4f043c
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.1,audit,3,3,84,84,3,dff10de4adbc3cc1229e13830e80b4e22c7fdc29b7dbbb5035ffe47dbb725caf
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.1,audit,3,3,84,84,3,8d58e4e6ddb242a871836ac353446afd094e0ecf96c182076aea424c134cb35c
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.1,shadow,2,2,56,0,2,437a019f2c8e7baf426181b748f75aff51a0182f1d0fcbc754da3aa641d2e0a7
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.1,shadow,2,2,56,0,2,c14adf91237f5c8be5798a71b767db660b843504e3df6e7229265529c3798c66
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.1,shadow,2,2,56,0,2,8de2303299295d3080639adce1476f8f42b29ced9f8baf1580cd7b0720b2b3c6
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.1,shadow,2,2,56,56,2,e5b1fdb17e005c874f6b564e4a5b8a79a00c36519ee8eb589c490f9d3cd48f20
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.1,shadow,2,2,56,56,2,bb3b243a3dd3a369a76d1f571ff4b3c1f9cbddd941772fb3fe1d040b99cf32cd
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.2,audit,3,3,78,0,3,8b2087b814bf3f4d0e7469c9ba0a3a14981533b9ea5e9a4c785ec5cbe8b705c3
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.2,audit,3,3,78,0,3,0fe3f4dca72a965d2cd64a35868076d621321852d72d18eee58b52b092fc6fb4
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.2,audit,3,3,78,0,3,42f43b0264901333056cb495074e2d55c440a49d046353eb7dbfaed89b89fbe8
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.2,audit,3,3,78,78,3,89f78a74f4df6b5130f2eeb2b692bdaf6445c195867efe3e53a4e9125f82a84d
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.2,audit,3,3,78,78,3,9c2fcdfe1887a9045a47c9c4dd9951309da6aa9cd2605a5b76a3b5363273669b
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.2,shadow,2,2,52,0,2,5a10251aba36af7ea6601edb29b4b100ae45613767f74d97ce9cf6fa563a458c
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.2,shadow,2,2,52,0,2,906013c2246807bd775752fddee45255ff7ac9f0d9c6ebdc2f4a9ca9eafd39ff
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.2,shadow,2,2,52,0,2,0c4ca7620cf839969b321fbfd7a854b54a015492d201fea937b93601728a87c4
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.2,shadow,2,2,52,52,2,2c9e63bc7f54d728324436025e0b004d2527e752adea8197a55ebe4bee2f2394
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.2,shadow,2,2,52,52,2,f3f632c32d68dcc5312eb9ba4da664c328ae7af66688d94d7379d675a6f86a9f
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.4,audit,3,3,66,0,3,ac906bd9e512a289cf94e0f0a51e26281e107f3680afec6f061886333e901c5a
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.4,audit,3,3,66,0,3,714f0adacd3e41c5192197ffd01604ad64e93ff88abd20615773f0d03b481f9a
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.4,audit,3,3,66,0,3,3a58535a3d9edcad66418c2a6093b65e877966986a85ca6b155f92f8cefcfe9e
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.4,audit,3,3,66,66,3,c023240914bbd1bfee16c90d3ac54618bf76df5c08a708ad1fefc1e3e4539465
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.4,audit,3,3,66,66,3,a4392a267c429732743f8d3a4e5d865f5bd8ddf2b5d37502cb4dcd664b9626c5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.4,shadow,2,2,44,0,2,0794ec6828a35e2a3bc419f216f9b4cd625ec700280c67645abc673ddc6d1444
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.4,shadow,2,2,44,0,2,02330a32a6f21691cbe5e248dc33c21a3929657964e9512282c190b1dd3748dc
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.4,shadow,2,2,44,0,2,de932a5aed526ab91026daceebf1c2c9233e25ef32387108cc04e6635e0456e8
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.4,shadow,2,2,44,44,2,fb88e6ae4019ed9b01ed291e45f296e45b408db434696d8a6a00c2152afa6a78
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.4,shadow,2,2,44,44,2,03802f2159e2e923b583e20d13a121022c09826dff394e23a24a6be8201e76a8
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.6,audit,3,3,54,0,3,5b45f6277d41597a42c93368dd30d85cc8b546b1f7386b980606f6f4986b1ceb
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.6,audit,3,3,54,0,3,ce272cc9531f4f1a4acae54a26cb7b0e5a216e29b29c138eb9884615df6fe3c5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.6,audit,3,3,54,0,3,ae105b3dc8b2952e22c1ab918fdfc324f2212ee5fec4bfeb5a611730707dff16
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.6,audit,3,3,54,54,3,7c632a2417577029e1990771766c4eaae64deb63543b9f8af16ff5e985604903
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.6,audit,3,3,54,54,3,bb87b28c2e61963cbf7852bceec7a783d5c17e6b8c3e431bc526d5dc8626f0b8
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.6,shadow,2,2,36,0,2,83b1e7a11191226ad25ca181e4c9ef127ce7d563e7ca4a2dfad720c6c8279b23
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.6,shadow,2,2,36,0,2,d4a735f9fee0a30332a9556ace2b1e4b62d4187db6db88e3100f4a0ae1d5c5ad
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.6,shadow,2,2,36,0,2,6e254f3ca879486bdd7d44af201edf24e35d0d3554f17a04505c9df7e7e079ca
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.6,shadow,2,2,36,36,2,82cd45312d054ee4b0523250acb1b64f8cbb5a73f7192db11bd4dbb5c872f6ca
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.6,shadow,2,2,36,36,2,5a75fc00b1e40f34e220646ce217e8a2737eba9abc031dc75ea7365ce0f5c29d
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.8,audit,3,3,42,0,3,c6e098242fce4a9e0c4634344005bf69306876e0bfaaf3c49d2fc452ff929c30
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.8,audit,3,3,42,0,3,36fe6915f3f1179474d07470c85ce632a6e2ab4359826a8c3920b5be508e9d77
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.8,audit,3,3,42,0,3,febd8579ab637e3d2d3799438d2be5700c44b5c19af1244e10a09aa3c919de37
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.8,audit,3,3,42,42,3,718bb74fb0607107c9d7fc33ce928bf1d4d7d92b44a5fc7191b1c07851e1f396
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.8,audit,3,3,42,42,3,e8ea5ca7d0ae8da8ba44debaad3e14b2314ad586efe1ce474252fa9d666116d2
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,0.8,shadow,2,2,28,0,2,4294202f6aac1aee64e42b27e074dd5b73c4d8a009e1565d727505ab196801a9
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,0.8,shadow,2,2,28,0,2,55142ba10db4bbba59a05c9e769e4b144ffb06625e4e62750a76fa7b58ee4b9f
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,0.8,shadow,2,2,28,0,2,7fa1163ae6ac3f19f8bcd41796c9f8b0ee78b033734b108e0299876243229d58
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,0.8,shadow,2,2,28,28,2,d9f9abb2ac96d6c57bd73c36816d22a976e484708a81a88eaab8c9ec2b9ef5e3
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,0.8,shadow,2,2,28,28,2,155dfe0fd791973ed211601b3cedf8118df637f38a669d5a9472053c52053cd6
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,1.0,audit,3,3,33,0,3,ba3554c91097bfb8e94635043dee08d69d027b6d698c5d12471403010b16ae7e
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,1.0,audit,3,3,33,0,3,e02676c963b718af287493e390d71e7e8b085d05d8aca58a6e00354c66b512a8
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,1.0,audit,3,3,33,0,3,38a9042ca27d77d26a645f2105abb31a848dcf11b5828a3124f1705b94face23
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,1.0,audit,3,3,33,33,3,0302847f4b953496079243ee6a20ff28904e532a497569cb1e35ce2b7e0b5507
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,1.0,audit,3,3,33,33,3,9d452d26badf21b4b907aede1074af255478edf0f528966f13153e695d8b403a
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,distribution_shift,1.0,shadow,2,2,22,0,2,0b4473f0ce3e1fdb2f5272610a8d4eb32ee54d02b9a316d9e4a415933b642f1b
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,distribution_shift,1.0,shadow,2,2,22,0,2,f79e434bee0cd9daa9e4d49e2759b0addbf443f161563f1f5e0ef0d33a70cae2
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,distribution_shift,1.0,shadow,2,2,22,0,2,4b47c37aa3f4614f8edef1f8fe23369ae65c3f392cd890c74b8576327c8f1dfe
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,distribution_shift,1.0,shadow,2,2,22,22,2,6b158bf7c92ae9bb962b0ebd83066d2f5f2e0d2d5d0462f3018a100dd043ef49
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,1.0,shadow,2,2,22,22,2,6d59d95de7c8eea9b96294d7afda365c2dfc5b3f12fea1573cdb62f012989218
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.0,audit,3,3,87,0,3,16caf26c053514611d00a184d66aeb73c403de978daf99cf8b4facbb234b1bef
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.0,audit,3,3,87,0,3,592dbe85c0cc3781b24192c30bc541765d07a63da6c6d8591321b56227d27f93
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.0,audit,3,3,87,0,3,3f98771eab89640a46da5db393af858f0f1aef7b52c11f4e20cf51e1dbd0d7e3
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.0,audit,3,3,87,87,3,fbd8d5684646560374ec95fe4b131cc2db4753b6d4c5120ccd7c950eda459e7d
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.0,audit,3,3,87,87,3,c6bfb797230f9aac7a43b62f178d23bac9261864aae5ed319d2be5f26fd25f6a
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.0,shadow,2,2,58,0,2,e0641e6bf0802e6109063dde2c37db56cab70106ee99954aa43d581db5805279
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.0,shadow,2,2,58,0,2,d6dac391307308eb19411156c3a4e393d5ad2bf7382b322cc33af33b35b64284
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.0,shadow,2,2,58,0,2,932eab595dd736d1c454d63d6bd5d809571a2dff86327282a678ce0c769ab807
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.0,shadow,2,2,58,58,2,cd66dc9a2049434774704e6911f4d37ca8af6e958fc67d16c1e12c0e9ec2b219
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.0,shadow,2,2,58,58,2,dde32d38d257c4650270131fa102d2bdc0371d957712fc2f0cd4f01a68ff6d05
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,synthetic_sensor_failure,0.05,audit,3,3,87,0,3,a1feabdd6e406f7e79f60697967293c38f8b0a8ea8aa48f45226ab455974e2a1
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,0.05,audit,3,3,87,0,3,987dbdc2720b6c1cd10ac47485b140498b691a7350c9c56a9264db3938acb36f
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,synthetic_sensor_failure,0.05,audit,3,3,87,0,3,53a3214acb40edc4c72a5e92cdd58e4cc0a9682fceef2256a204f6c66a679942
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,synthetic_sensor_failure,0.05,audit,3,3,87,87,3,eddc378bc88a34d1e7534a6f3b9d2a53985b051d7fbcbe01b09c85d0c1f1f1c8
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,synthetic_sensor_failure,0.05,audit,3,3,87,87,3,a4cbac86301f1263345c3fb5a8455055efa68cce64021082635c5ca70ffe81b3
